date,Ananas,Banane,Carotte,Courgette,Lait,Letchi,Poivron,Pomme,Tomate
2016-10-16,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,0.0,0.0,0.0,0.0,-660.0,0.0,0.0,0.0,0.0
2016-10-18,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0
2016-10-22,0.0,0.0,0.0,0.0,420.0,0.0,409.0,0.0,-338.0
2016-10-23,0.0,680.0,0.0,0.0,239.0,0.0,-71.0,0.0,0.0
2016-10-25,0.0,-514.0,0.0,0.0,0.0,0.0,456.0,0.0,-435.0
2016-10-28,0.0,0.0,0.0,0.0,-19.0,0.0,438.0,0.0,319.0
2016-10-29,0.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0,375.0
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0
2016-11-02,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,-569.0,0.0,0.0
2016-11-04,0.0,0.0,0.0,0.0,-634.0,0.0,0.0,0.0,0.0
2016-11-05,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,425.0
2016-11-06,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,338.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0
2016-11-11,0.0,0.0,0.0,0.0,-245.0,226.0,-398.0,0.0,0.0
2016-11-12,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0
2016-11-13,0.0,413.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,647.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,-694.0,0.0,0.0,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,-686.0,0.0,0.0
2016-11-19,0.0,-327.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0
2016-11-20,0.0,-600.0,0.0,0.0,0.0,0.0,-451.0,0.0,0.0
2016-11-21,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,579.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0
2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
2016-11-27,0.0,-342.0,0.0,0.0,-373.0,405.0,0.0,0.0,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,-284.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,594.0,0.0,434.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0
2016-12-02,-223.0,0.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0
2016-12-03,-357.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0
2016-12-05,0.0,0.0,0.0,0.0,-279.0,0.0,0.0,0.0,0.0
2016-12-06,0.0,-362.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0
2016-12-07,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-543.0
2016-12-08,0.0,0.0,0.0,0.0,768.0,0.0,-135.0,0.0,0.0
2016-12-09,-329.0,-229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,0.0,0.0,0.0,0.0,0.0,-386.0,0.0,0.0,-508.0
2016-12-11,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.0
2016-12-13,0.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,-259.0,0.0,0.0,0.0
2016-12-17,0.0,0.0,0.0,0.0,0.0,-455.0,425.0,0.0,279.0
2016-12-18,0.0,0.0,0.0,0.0,-497.0,269.0,-298.0,0.0,-290.0
2016-12-19,-426.0,207.0,0.0,0.0,-492.0,0.0,0.0,0.0,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0,0.0,-221.0,0.0,-21.0,0.0,0.0
2016-12-23,0.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,0.0,446.0,0.0,0.0,197.0,0.0,-367.0,0.0,0.0
2016-12-25,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
2016-12-26,663.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,0.0,206.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,-669.0,0.0,0.0,-700.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,-605.0,0.0,0.0,0.0
2016-12-30,0.0,280.0,0.0,0.0,282.0,-269.0,-22.0,0.0,-4.0
2016-12-31,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,-529.0,0.0,-286.0,0.0,660.0
2017-01-06,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0
2017-01-07,0.0,262.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
2017-01-08,0.0,0.0,0.0,0.0,-562.0,0.0,0.0,0.0,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0
2017-01-10,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0
2017-01-11,0.0,0.0,0.0,0.0,-696.0,0.0,0.0,0.0,0.0
2017-01-12,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,-488.0,0.0,0.0
2017-01-14,0.0,-25.0,0.0,0.0,-638.0,0.0,-210.0,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0
2017-01-17,0.0,0.0,0.0,0.0,646.0,0.0,380.0,0.0,0.0
2017-01-19,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-427.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0
2017-01-22,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0
2017-01-28,239.0,0.0,0.0,0.0,0.0,0.0,-61.0,0.0,-13.0
2017-01-29,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0
2017-01-30,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,-303.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0
2017-02-01,954.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0
2017-02-02,0.0,0.0,0.0,0.0,686.0,0.0,485.0,0.0,0.0
2017-02-03,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0
2017-02-04,670.0,0.0,0.0,0.0,554.0,0.0,632.0,0.0,0.0
2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0
2017-02-08,-723.0,0.0,0.0,261.0,-306.0,0.0,369.0,0.0,0.0
2017-02-10,238.0,-674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-204.0
2017-02-12,0.0,-349.0,0.0,-214.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,-525.0,0.0,0.0
2017-02-15,0.0,0.0,0.0,-505.0,-214.0,0.0,466.0,0.0,0.0
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0
2017-02-17,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,442.0
2017-02-18,347.0,-653.0,0.0,0.0,-307.0,0.0,0.0,0.0,247.0
2017-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.0
2017-02-21,0.0,-433.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,363.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2017-02-24,0.0,0.0,0.0,0.0,-596.0,0.0,604.0,0.0,0.0
2017-02-25,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0
2017-02-28,0.0,0.0,0.0,-290.0,-680.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,998.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-03,0.0,-685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,0.0,0.0,0.0,589.0,0.0,0.0,0.0,45.0,0.0
2017-03-07,0.0,0.0,0.0,0.0,660.0,0.0,0.0,601.0,0.0
2017-03-09,0.0,-443.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0
2017-03-15,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0,525.0,319.0,0.0,0.0,0.0,0.0
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
2017-03-18,0.0,946.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0
2017-03-19,0.0,-15.0,0.0,-14.0,500.0,0.0,0.0,0.0,0.0
2017-03-21,0.0,0.0,0.0,-621.0,-547.0,0.0,0.0,-225.0,0.0
2017-03-22,0.0,0.0,0.0,0.0,328.0,0.0,0.0,-394.0,0.0
2017-03-23,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,0.0,0.0,0.0,-293.0,261.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,234.0,0.0,1019.0,0.0,0.0,0.0,625.0,0.0
2017-03-27,0.0,0.0,0.0,-286.0,0.0,0.0,0.0,600.0,0.0
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0
2017-03-29,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.0,0.0
2017-04-07,0.0,-184.0,0.0,0.0,-138.0,0.0,0.0,-30.0,0.0
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-295.0,0.0
2017-04-10,0.0,564.0,0.0,0.0,-664.0,0.0,0.0,0.0,0.0
2017-04-11,0.0,0.0,0.0,-564.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,0.0,264.0,0.0,0.0,0.0,0.0,0.0,-331.0,0.0
2017-04-13,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338.0,0.0
2017-04-17,0.0,0.0,0.0,652.0,291.0,0.0,0.0,0.0,0.0
2017-04-18,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,0.0,537.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0
2017-04-21,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1080.0,0.0
2017-04-24,0.0,0.0,0.0,588.0,871.0,0.0,0.0,0.0,0.0
2017-04-26,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0
2017-04-29,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,-465.0,-11.0,0.0,0.0,0.0,233.0,0.0
2017-05-02,0.0,0.0,0.0,353.0,-230.0,0.0,0.0,0.0,0.0
2017-05-03,0.0,0.0,617.0,0.0,-204.0,0.0,0.0,278.0,0.0
2017-05-04,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,0.0,0.0,-339.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0
2017-05-08,0.0,607.0,0.0,0.0,656.0,0.0,0.0,-374.0,0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.0,0.0
2017-05-10,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,0.0,357.0,0.0,0.0,-595.0,0.0,0.0,0.0,0.0
2017-05-12,0.0,-265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,0.0,693.0,0.0,659.0,0.0,0.0,0.0,453.0,0.0
2017-05-14,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,0.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0
2017-05-18,0.0,-682.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.0,0.0
2017-05-20,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,0.0,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,0.0,0.0,0.0,0.0,545.0,0.0,0.0,578.0,0.0
2017-05-23,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,0.0,0.0,-287.0,237.0,0.0,0.0,0.0,0.0,0.0
2017-05-28,0.0,0.0,-247.0,0.0,-655.0,0.0,0.0,0.0,0.0
2017-05-29,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
2017-05-30,0.0,0.0,0.0,0.0,357.0,0.0,0.0,556.0,0.0
2017-05-31,0.0,599.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,-475.0,0.0,-310.0,0.0,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0,0.0,-585.0,0.0,0.0,0.0,0.0
2017-06-05,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0
2017-06-06,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0
2017-06-08,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0
2017-06-10,0.0,41.0,-372.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,0.0,-207.0,54.0,0.0,-245.0,0.0,0.0,0.0,0.0
2017-06-13,0.0,-231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,0.0,0.0,0.0,0.0,-585.0,0.0,0.0,0.0,0.0
2017-06-15,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0
2017-06-17,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,0.0,45.0,503.0,0.0,-623.0,0.0,0.0,0.0,0.0
2017-06-24,0.0,371.0,0.0,0.0,0.0,0.0,0.0,-528.0,0.0
2017-06-25,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,0.0,-360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27,0.0,-570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-28,0.0,0.0,0.0,0.0,-942.0,0.0,0.0,0.0,0.0
2017-06-29,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0
2017-06-30,0.0,351.0,0.0,0.0,-316.0,0.0,0.0,0.0,0.0
2017-07-01,0.0,-527.0,0.0,0.0,-210.0,0.0,0.0,0.0,0.0
2017-07-03,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-09,0.0,0.0,-694.0,0.0,1099.0,0.0,0.0,0.0,0.0
2017-07-10,0.0,-342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13,0.0,0.0,-376.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,0.0,389.0,-651.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0
2017-07-17,0.0,0.0,0.0,0.0,-498.0,0.0,0.0,0.0,0.0
2017-07-18,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-20,0.0,-360.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0
2017-07-21,0.0,-458.0,0.0,0.0,-358.0,0.0,0.0,0.0,0.0
2017-07-22,0.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0
2017-07-24,0.0,0.0,-614.0,0.0,-255.0,0.0,0.0,0.0,0.0
2017-07-25,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-26,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0
2017-07-29,0.0,0.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-30,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,0.0,570.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0
2017-08-03,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,0.0,834.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0
2017-08-10,0.0,-651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-11,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0
2017-08-13,0.0,0.0,-582.0,0.0,360.0,0.0,0.0,0.0,0.0
2017-08-14,0.0,0.0,-609.0,0.0,-483.0,0.0,0.0,0.0,0.0
2017-08-15,0.0,0.0,0.0,0.0,-485.0,0.0,0.0,0.0,0.0
2017-08-17,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0
2017-08-20,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,0.0,627.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2017-08-22,0.0,0.0,491.0,0.0,46.0,0.0,0.0,0.0,0.0
2017-08-25,0.0,304.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.0,-428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-27,0.0,542.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0
2017-08-28,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,0.0,0.0,53.0,0.0,729.0,0.0,0.0,0.0,0.0
2017-09-01,0.0,582.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0
2017-09-03,0.0,0.0,-275.0,0.0,-589.0,0.0,0.0,0.0,0.0
2017-09-04,0.0,-215.0,-578.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,0.0,-406.0,0.0,0.0,253.0,0.0,0.0,0.0,263.0
2017-09-06,0.0,0.0,0.0,0.0,-639.0,0.0,0.0,0.0,0.0
2017-09-07,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-10,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,514.0
2017-09-12,0.0,-29.0,0.0,0.0,540.0,0.0,0.0,0.0,-1263.0
2017-09-13,0.0,-683.0,-544.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,0.0,0.0,-321.0,0.0,0.0,0.0,0.0,0.0,513.0
2017-09-16,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,616.0
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0
2017-09-22,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0
2017-09-23,0.0,340.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0
2017-09-24,0.0,0.0,0.0,0.0,-589.0,0.0,0.0,0.0,0.0
2017-09-26,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0
2017-09-28,0.0,374.0,-478.0,0.0,0.0,0.0,0.0,0.0,529.0
2017-09-29,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,-4.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0
2017-10-02,0.0,507.0,0.0,0.0,50.0,0.0,318.0,0.0,0.0
2017-10-03,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-04,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,0.0,-13.0
2017-10-06,0.0,0.0,0.0,0.0,-741.0,0.0,0.0,0.0,0.0
2017-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-08,0.0,0.0,0.0,0.0,427.0,0.0,531.0,0.0,0.0
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-653.0
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0
2017-10-12,0.0,680.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0
2017-10-15,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0
2017-10-17,0.0,0.0,0.0,0.0,-1019.0,0.0,0.0,0.0,0.0
2017-10-19,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2017-10-21,0.0,61.0,0.0,0.0,611.0,0.0,-521.0,0.0,0.0
2017-10-23,0.0,0.0,0.0,0.0,-630.0,0.0,365.0,0.0,0.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,-452.0,0.0,0.0
2017-10-27,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2017-10-28,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2017-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,-213.0,0.0,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,-499.0,0.0,0.0
2017-11-01,0.0,663.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0
2017-11-04,0.0,663.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0
2017-11-05,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0,0.0,-24.0,0.0,-624.0,0.0,0.0
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,-219.0,0.0,0.0
2017-11-10,0.0,0.0,0.0,0.0,-523.0,0.0,-133.0,0.0,0.0
2017-11-11,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,-297.0,0.0,-341.0
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0
2017-11-14,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0
2017-11-15,0.0,0.0,0.0,0.0,0.0,-236.0,0.0,0.0,0.0
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,-558.0,0.0,0.0
2017-11-17,0.0,589.0,0.0,0.0,0.0,-690.0,0.0,0.0,0.0
2017-11-19,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0
2017-11-20,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,-10.0
2017-11-21,0.0,508.0,0.0,0.0,0.0,0.0,-307.0,0.0,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.0
2017-11-23,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-25,0.0,0.0,0.0,0.0,0.0,311.0,-303.0,0.0,564.0
2017-11-26,0.0,-689.0,0.0,0.0,-581.0,466.0,0.0,0.0,-85.0
2017-11-27,0.0,0.0,0.0,0.0,2.0,0.0,486.0,0.0,0.0
2017-11-28,0.0,0.0,0.0,0.0,-208.0,0.0,-4.0,0.0,0.0
2017-11-30,0.0,0.0,0.0,0.0,-297.0,1240.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,682.0,51.0,0.0,0.0,-635.0
2017-12-03,254.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0
2017-12-04,0.0,0.0,0.0,0.0,0.0,130.0,640.0,0.0,0.0
